Periode,Wilayah,Kode Wilayah,Kota/Kab,Kode Kota/Kab,Status Sekolah,Tingkat - I,Tingkat - II,Tingkat - III,Tingkat - IV,Tingkat - V,Tingkat - VI,Jumlah
2016,PROV. JAWA TENGAH,33,KAB. KENDAL,3324,Swasta,0,0,0,0,0,0,0
2016,PROV. JAWA TENGAH,33,KAB. KENDAL,3324,Negeri,5,7,4,4,4,4,28
2016,PROV. JAWA TENGAH,33,KAB. BATANG,3325,Swasta,0,0,0,0,1,0,1
2016,PROV. JAWA TENGAH,33,KAB. BATANG,3325,Negeri,6,10,3,5,3,2,29
2016,PROV. JAWA TENGAH,33,KAB. PEKALONGAN,3326,Swasta,2,0,3,0,2,0,7
2016,PROV. JAWA TENGAH,33,KAB. PEKALONGAN,3326,Negeri,16,12,5,8,13,8,62
2016,PROV. JAWA TENGAH,33,KAB. PEMALANG,3327,Negeri,30,16,23,8,25,21,123
2016,PROV. JAWA TENGAH,33,KAB. PEMALANG,3327,Swasta,2,0,0,0,2,0,4
2016,PROV. JAWA TENGAH,33,KAB. TEGAL,3328,Swasta,2,0,0,0,1,0,3
2016,PROV. JAWA TENGAH,33,KAB. TEGAL,3328,Negeri,33,31,31,11,27,22,155
2016,PROV. JAWA TENGAH,33,KAB. BREBES,3329,Swasta,5,0,0,3,0,1,9
2016,PROV. JAWA TENGAH,33,KAB. BREBES,3329,Negeri,24,34,23,21,28,28,158
2016,PROV. JAWA TENGAH,33,KOTA MAGELANG,3371,Negeri,1,0,0,3,0,0,4
2016,PROV. JAWA TENGAH,33,KOTA MAGELANG,3371,Swasta,1,3,1,1,2,1,9
2016,PROV. JAWA TENGAH,33,KOTA SURAKARTA,3372,Negeri,4,8,17,3,6,5,43
2016,PROV. JAWA TENGAH,33,KOTA SURAKARTA,3372,Swasta,8,13,5,6,6,6,44
2016,PROV. JAWA TENGAH,33,KOTA SALATIGA,3373,Swasta,2,3,1,5,1,2,14
2016,PROV. JAWA TENGAH,33,KOTA SALATIGA,3373,Negeri,3,3,4,0,1,0,11
2016,PROV. JAWA TENGAH,33,KOTA SEMARANG,3374,Negeri,6,16,22,23,15,13,95
2016,PROV. JAWA TENGAH,33,KOTA SEMARANG,3374,Swasta,13,11,18,27,20,6,95
2016,PROV. JAWA TENGAH,33,KOTA PEKALONGAN,3375,Negeri,2,2,0,1,0,0,5
2016,PROV. JAWA TENGAH,33,KOTA PEKALONGAN,3375,Swasta,1,0,2,2,0,1,6
2016,PROV. JAWA TENGAH,33,KOTA TEGAL,3376,Swasta,0,0,0,0,2,0,2
2016,PROV. JAWA TENGAH,33,KOTA TEGAL,3376,Negeri,6,8,6,5,6,2,33
2016,PROV. D.I. YOGYAKARTA,34,KAB. KULON PROGO,3401,Swasta,1,0,1,0,0,0,2
2016,PROV. D.I. YOGYAKARTA,34,KAB. KULON PROGO,3401,Negeri,1,3,1,6,5,3,19
2016,PROV. D.I. YOGYAKARTA,34,KAB. BANTUL,3402,Swasta,1,1,0,1,2,1,6
2016,PROV. D.I. YOGYAKARTA,34,KAB. BANTUL,3402,Negeri,3,3,7,3,4,5,25
2016,PROV. D.I. YOGYAKARTA,34,KAB. GUNUNGKIDUL,3403,Swasta,2,2,0,2,1,0,7
2016,PROV. D.I. YOGYAKARTA,34,KAB. GUNUNGKIDUL,3403,Negeri,5,7,1,2,4,2,21
2016,PROV. D.I. YOGYAKARTA,34,KAB. SLEMAN,3404,Negeri,4,6,6,3,4,0,23
2016,PROV. D.I. YOGYAKARTA,34,KAB. SLEMAN,3404,Swasta,5,10,6,6,3,2,32
2016,PROV. D.I. YOGYAKARTA,34,KOTA YOGYAKARTA,3471,Negeri,0,3,6,3,3,5,20
2016,PROV. D.I. YOGYAKARTA,34,KOTA YOGYAKARTA,3471,Swasta,2,1,3,4,2,3,15
2016,PROV. JAWA TIMUR,35,KAB. PACITAN,3501,Negeri,3,1,2,4,2,1,13
2016,PROV. JAWA TIMUR,35,KAB. PACITAN,3501,Swasta,0,0,1,0,0,0,1
2016,PROV. JAWA TIMUR,35,KAB. PONOROGO,3502,Negeri,2,5,5,2,3,6,23
2016,PROV. JAWA TIMUR,35,KAB. PONOROGO,3502,Swasta,0,0,0,0,1,0,1
2016,PROV. JAWA TIMUR,35,KAB. TRENGGALEK,3503,Negeri,2,5,0,5,2,3,17
2016,PROV. JAWA TIMUR,35,KAB. TRENGGALEK,3503,Swasta,0,0,0,0,0,0,0
2016,PROV. JAWA TIMUR,35,KAB. TULUNGAGUNG,3504,Negeri,5,9,4,2,9,5,34
2016,PROV. JAWA TIMUR,35,KAB. TULUNGAGUNG,3504,Swasta,0,0,1,1,1,1,4
2016,PROV. JAWA TIMUR,35,KAB. BLITAR,3505,Swasta,1,0,0,1,0,0,2
2016,PROV. JAWA TIMUR,35,KAB. BLITAR,3505,Negeri,6,6,1,5,5,5,28
2016,PROV. JAWA TIMUR,35,KAB. KEDIRI,3506,Swasta,2,0,0,0,0,1,3
2016,PROV. JAWA TIMUR,35,KAB. KEDIRI,3506,Negeri,5,6,5,6,11,6,39
2016,PROV. JAWA TIMUR,35,KAB. MALANG,3507,Negeri,39,23,23,17,25,34,161
2016,PROV. JAWA TIMUR,35,KAB. MALANG,3507,Swasta,6,1,0,1,2,2,12
2016,PROV. JAWA TIMUR,35,KAB. LUMAJANG,3508,Swasta,2,1,0,2,2,3,10
2016,PROV. JAWA TIMUR,35,KAB. LUMAJANG,3508,Negeri,11,4,5,6,12,4,42
2016,PROV. JAWA TIMUR,35,KAB. JEMBER,3509,Swasta,2,4,0,1,2,1,10
2016,PROV. JAWA TIMUR,35,KAB. JEMBER,3509,Negeri,24,26,16,23,19,24,132
2016,PROV. JAWA TIMUR,35,KAB. BANYUWANGI,3510,Swasta,0,2,0,0,0,8,10
2016,PROV. JAWA TIMUR,35,KAB. BANYUWANGI,3510,Negeri,4,6,9,10,3,5,37
2016,PROV. JAWA TIMUR,35,KAB. BONDOWOSO,3511,Negeri,8,7,3,7,3,1,29
2016,PROV. JAWA TIMUR,35,KAB. BONDOWOSO,3511,Swasta,0,2,0,0,0,0,2
2016,PROV. JAWA TIMUR,35,KAB. SITUBONDO,3512,Swasta,0,0,1,1,0,0,2
2016,PROV. JAWA TIMUR,35,KAB. SITUBONDO,3512,Negeri,0,2,4,2,4,4,16
2016,PROV. JAWA TIMUR,35,KAB. PROBOLINGGO,3513,Swasta,2,2,0,0,0,0,4
2016,PROV. JAWA TIMUR,35,KAB. PROBOLINGGO,3513,Negeri,10,8,1,3,5,4,31
2016,PROV. JAWA TIMUR,35,KAB. PASURUAN,3514,Swasta,1,2,0,3,1,1,8
2016,PROV. JAWA TIMUR,35,KAB. PASURUAN,3514,Negeri,10,18,9,5,12,12,66
2016,PROV. JAWA TIMUR,35,KAB. SIDOARJO,3515,Negeri,12,9,12,5,8,6,52
2016,PROV. JAWA TIMUR,35,KAB. SIDOARJO,3515,Swasta,4,8,2,0,2,0,16
2016,PROV. JAWA TIMUR,35,KAB. MOJOKERTO,3516,Negeri,7,2,6,10,10,5,40
2016,PROV. JAWA TIMUR,35,KAB. MOJOKERTO,3516,Swasta,2,1,1,1,2,2,9
2016,PROV. JAWA TIMUR,35,KAB. JOMBANG,3517,Swasta,0,0,1,1,0,0,2
2016,PROV. JAWA TIMUR,35,KAB. JOMBANG,3517,Negeri,8,4,1,3,4,3,23
2016,PROV. JAWA TIMUR,35,KAB. NGANJUK,3518,Swasta,0,0,0,0,1,0,1
2016,PROV. JAWA TIMUR,35,KAB. NGANJUK,3518,Negeri,1,4,5,2,4,3,19
2016,PROV. JAWA TIMUR,35,KAB. MADIUN,3519,Swasta,0,0,1,0,0,0,1
2016,PROV. JAWA TIMUR,35,KAB. MADIUN,3519,Negeri,2,2,1,1,0,0,6
2016,PROV. JAWA TIMUR,35,KAB. MAGETAN,3520,Negeri,1,4,4,0,2,2,13
2016,PROV. JAWA TIMUR,35,KAB. MAGETAN,3520,Swasta,0,0,0,0,0,1,1
2016,PROV. JAWA TIMUR,35,KAB. NGAWI,3521,Swasta,1,1,1,0,1,1,5
2016,PROV. JAWA TIMUR,35,KAB. NGAWI,3521,Negeri,7,5,3,4,3,5,27
2016,PROV. JAWA TIMUR,35,KAB. BOJONEGORO,3522,Negeri,3,2,2,4,3,1,15
2016,PROV. JAWA TIMUR,35,KAB. BOJONEGORO,3522,Swasta,0,0,0,0,0,0,0
2016,PROV. JAWA TIMUR,35,KAB. TUBAN,3523,Swasta,0,0,0,0,0,0,0
2016,PROV. JAWA TIMUR,35,KAB. TUBAN,3523,Negeri,0,7,6,5,0,3,21
2016,PROV. JAWA TIMUR,35,KAB. LAMONGAN,3524,Swasta,0,0,0,0,0,0,0
2016,PROV. JAWA TIMUR,35,KAB. LAMONGAN,3524,Negeri,0,0,0,2,1,2,5
2016,PROV. JAWA TIMUR,35,KAB. GRESIK,3525,Swasta,3,2,2,1,1,0,9
2016,PROV. JAWA TIMUR,35,KAB. GRESIK,3525,Negeri,3,6,8,6,7,6,36
2016,PROV. JAWA TIMUR,35,KAB. BANGKALAN,3526,Swasta,13,9,9,3,5,3,42
2016,PROV. JAWA TIMUR,35,KAB. BANGKALAN,3526,Negeri,25,35,39,35,35,31,200
2016,PROV. JAWA TIMUR,35,KAB. SAMPANG,3527,Swasta,0,2,2,2,3,7,16
2016,PROV. JAWA TIMUR,35,KAB. SAMPANG,3527,Negeri,7,10,8,7,14,33,79
2016,PROV. JAWA TIMUR,35,KAB. PAMEKASAN,3528,Negeri,23,18,15,16,36,43,151
2016,PROV. JAWA TIMUR,35,KAB. PAMEKASAN,3528,Swasta,8,7,3,2,3,2,25
2016,PROV. JAWA TIMUR,35,KAB. SUMENEP,3529,Negeri,13,6,14,7,9,11,60
2016,PROV. JAWA TIMUR,35,KAB. SUMENEP,3529,Swasta,0,0,0,0,0,0,0
2016,PROV. JAWA TIMUR,35,KOTA KEDIRI,3571,Swasta,0,0,0,0,0,2,2
2016,PROV. JAWA TIMUR,35,KOTA KEDIRI,3571,Negeri,4,1,1,1,1,0,8
2016,PROV. JAWA TIMUR,35,KOTA BLITAR,3572,Negeri,0,1,2,0,2,0,5
2016,PROV. JAWA TIMUR,35,KOTA BLITAR,3572,Swasta,0,0,0,0,0,0,0
2016,PROV. JAWA TIMUR,35,KOTA MALANG,3573,Swasta,2,2,2,2,2,1,11
2016,PROV. JAWA TIMUR,35,KOTA MALANG,3573,Negeri,2,3,4,3,2,2,16
2016,PROV. JAWA TIMUR,35,KOTA PROBOLINGGO,3574,Negeri,1,0,0,0,1,0,2
2016,PROV. JAWA TIMUR,35,KOTA PROBOLINGGO,3574,Swasta,0,0,1,0,0,0,1
2016,PROV. JAWA TIMUR,35,KOTA PASURUAN,3575,Swasta,3,0,0,1,0,4,8
2016,PROV. JAWA TIMUR,35,KOTA PASURUAN,3575,Negeri,2,0,0,0,0,0,2
2016,PROV. JAWA TIMUR,35,KOTA MOJOKERTO,3576,Negeri,4,1,2,1,0,0,8
2016,PROV. JAWA TIMUR,35,KOTA MOJOKERTO,3576,Swasta,0,0,0,0,0,0,0
2016,PROV. JAWA TIMUR,35,KOTA MADIUN,3577,Negeri,1,2,0,0,1,0,4
2016,PROV. JAWA TIMUR,35,KOTA MADIUN,3577,Swasta,0,0,0,0,1,0,1
2016,PROV. JAWA TIMUR,35,KOTA SURABAYA,3578,Swasta,14,20,10,12,5,10,71
2016,PROV. JAWA TIMUR,35,KOTA SURABAYA,3578,Negeri,15,9,7,6,7,8,52
2016,PROV. JAWA TIMUR,35,KOTA BATU,3579,Swasta,0,0,0,0,1,0,1
2016,PROV. JAWA TIMUR,35,KOTA BATU,3579,Negeri,1,0,1,0,1,1,4
2016,PROV. BANTEN,36,KAB. PANDEGLANG,3601,Negeri,28,34,18,13,22,29,144
2016,PROV. BANTEN,36,KAB. PANDEGLANG,3601,Swasta,0,0,0,0,0,0,0
2016,PROV. BANTEN,36,KAB. LEBAK,3602,Negeri,40,36,52,41,32,71,272
2016,PROV. BANTEN,36,KAB. LEBAK,3602,Swasta,4,1,0,0,0,0,5
2016,PROV. BANTEN,36,KAB. TANGERANG,3603,Swasta,13,18,16,16,10,6,79
2016,PROV. BANTEN,36,KAB. TANGERANG,3603,Negeri,104,79,47,43,52,50,375
2016,PROV. BANTEN,36,KAB. SERANG,3604,Swasta,0,1,1,0,0,1,3
2016,PROV. BANTEN,36,KAB. SERANG,3604,Negeri,43,30,20,15,26,20,154
2016,PROV. BANTEN,36,KOTA TANGERANG,3671,Swasta,9,13,15,5,7,1,50
2016,PROV. BANTEN,36,KOTA TANGERANG,3671,Negeri,47,47,40,52,39,29,254
2016,PROV. BANTEN,36,KOTA CILEGON,3672,Swasta,1,0,1,1,0,0,3
2016,PROV. BANTEN,36,KOTA CILEGON,3672,Negeri,5,3,4,4,2,2,20
2016,PROV. BANTEN,36,KOTA SERANG,3673,Negeri,17,21,13,20,17,22,110
2016,PROV. BANTEN,36,KOTA SERANG,3673,Swasta,6,4,5,4,0,0,19
2016,PROV. BANTEN,36,KOTA TANGERANG SELATAN,3674,Swasta,10,16,14,22,19,10,91
2016,PROV. BANTEN,36,KOTA TANGERANG SELATAN,3674,Negeri,20,21,7,11,12,14,85
2016,PROV. BALI,51,KAB. JEMBRANA,5101,Negeri,1,1,2,1,1,1,7
2016,PROV. BALI,51,KAB. JEMBRANA,5101,Swasta,0,0,0,0,0,0,0
2016,PROV. BALI,51,KAB. TABANAN,5102,Swasta,1,0,0,0,0,0,1
2016,PROV. BALI,51,KAB. TABANAN,5102,Negeri,1,3,3,3,3,1,14
2016,PROV. BALI,51,KAB. BADUNG,5103,Swasta,0,2,0,0,2,1,5
2016,PROV. BALI,51,KAB. BADUNG,5103,Negeri,2,1,2,0,4,1,10
2016,PROV. BALI,51,KAB. GIANYAR,5104,Swasta,0,1,0,0,0,0,1
2016,PROV. BALI,51,KAB. GIANYAR,5104,Negeri,11,5,6,4,3,1,30
2016,PROV. BALI,51,KAB. KLUNGKUNG,5105,Swasta,0,0,0,0,0,0,0
2016,PROV. BALI,51,KAB. KLUNGKUNG,5105,Negeri,3,0,1,2,0,1,7
2016,PROV. BALI,51,KAB. BANGLI,5106,Negeri,1,2,1,1,1,1,7
2016,PROV. BALI,51,KAB. BANGLI,5106,Swasta,0,0,0,0,0,0,0
2016,PROV. BALI,51,KAB. KARANGASEM,5107,Swasta,0,0,0,0,0,0,0
2016,PROV. BALI,51,KAB. KARANGASEM,5107,Negeri,9,10,10,8,5,3,45
2016,PROV. BALI,51,KAB. BULELENG,5108,Negeri,5,6,9,9,4,4,37
2016,PROV. BALI,51,KAB. BULELENG,5108,Swasta,0,0,0,0,0,0,0
2016,PROV. BALI,51,KOTA DENPASAR,5171,Negeri,3,6,3,2,0,6,20
2016,PROV. BALI,51,KOTA DENPASAR,5171,Swasta,0,0,1,1,2,0,4
2016,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK BARAT,5201,Negeri,8,8,5,12,13,3,49
2016,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK BARAT,5201,Swasta,0,0,0,0,0,0,0
2016,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TENGAH,5202,Swasta,2,1,0,1,0,0,4
2016,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TENGAH,5202,Negeri,30,20,19,14,21,18,122
2016,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TIMUR,5203,Negeri,31,20,20,18,10,19,118
2016,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK TIMUR,5203,Swasta,4,5,0,4,3,3,19
2016,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA,5204,Swasta,0,0,0,0,0,0,0
2016,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA,5204,Negeri,10,6,6,5,5,5,37
2016,PROV. NUSA TENGGARA BARAT,52,KAB. DOMPU,5205,Negeri,19,24,19,8,3,10,83
2016,PROV. NUSA TENGGARA BARAT,52,KAB. DOMPU,5205,Swasta,1,0,0,0,0,0,1
2016,PROV. NUSA TENGGARA BARAT,52,KAB. BIMA,5206,Negeri,41,23,23,24,16,29,156
2016,PROV. NUSA TENGGARA BARAT,52,KAB. BIMA,5206,Swasta,0,0,0,0,0,0,0
2016,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA BARAT,5207,Swasta,0,0,0,0,0,0,0
2016,PROV. NUSA TENGGARA BARAT,52,KAB. SUMBAWA BARAT,5207,Negeri,1,2,0,1,2,0,6
2016,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK UTARA,5208,Negeri,5,2,5,5,7,3,27
2016,PROV. NUSA TENGGARA BARAT,52,KAB. LOMBOK UTARA,5208,Swasta,5,6,9,11,0,0,31
2016,PROV. NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,Swasta,0,0,2,0,0,2,4
2016,PROV. NUSA TENGGARA BARAT,52,KOTA MATARAM,5271,Negeri,2,3,2,4,3,1,15
2016,PROV. NUSA TENGGARA BARAT,52,KOTA BIMA,5272,Swasta,0,0,0,0,0,0,0
2016,PROV. NUSA TENGGARA BARAT,52,KOTA BIMA,5272,Negeri,10,7,4,1,3,5,30
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. KUPANG,5301,Swasta,2,5,1,2,3,1,14
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. KUPANG,5301,Negeri,23,22,13,15,13,13,99
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH SELATAN,5302,Negeri,39,21,15,23,21,19,138
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH SELATAN,5302,Swasta,39,15,17,9,12,11,103
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH UTARA,5303,Swasta,10,7,12,8,4,1,42
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. TIMOR TENGAH UTARA,5303,Negeri,28,14,9,7,5,5,68
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. BELU,5304,Swasta,9,0,1,1,2,5,18
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. BELU,5304,Negeri,22,2,5,4,2,5,40
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. ALOR,5305,Negeri,20,21,8,9,5,15,78
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. ALOR,5305,Swasta,8,7,17,10,12,5,59
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. FLORES TIMUR,5306,Negeri,7,3,0,3,8,7,28
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. FLORES TIMUR,5306,Swasta,5,3,7,4,3,3,25
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SIKKA,5307,Negeri,22,10,14,12,18,5,81
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SIKKA,5307,Swasta,4,5,5,6,7,0,27
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. ENDE,5308,Swasta,15,5,4,1,7,11,43
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. ENDE,5308,Negeri,11,4,5,3,7,2,32
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. NGADA,5309,Negeri,2,0,1,1,1,0,5
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. NGADA,5309,Swasta,2,0,0,0,0,5,7
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI,5310,Swasta,5,1,0,4,5,1,16
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI,5310,Negeri,16,7,9,9,17,6,64
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TIMUR,5311,Swasta,11,6,0,1,4,1,23
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TIMUR,5311,Negeri,4,5,3,9,0,4,25
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT,5312,Negeri,2,9,5,3,4,2,25
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT,5312,Swasta,3,0,0,3,1,0,7
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. LEMBATA,5313,Negeri,2,2,4,3,3,2,16
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. LEMBATA,5313,Swasta,2,2,2,1,3,0,10
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. ROTE NDAO,5314,Negeri,5,1,6,3,8,6,29
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. ROTE NDAO,5314,Swasta,2,0,2,1,1,0,6
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI BARAT,5315,Negeri,12,11,7,14,12,15,71
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI BARAT,5315,Swasta,8,5,0,1,3,6,23
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. NAGEKEO,5316,Negeri,3,3,0,3,6,6,21
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. NAGEKEO,5316,Swasta,2,1,0,0,4,1,8
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TENGAH,5317,Swasta,0,0,0,0,0,2,2
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA TENGAH,5317,Negeri,0,1,0,0,1,0,2
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT DAYA,5318,Negeri,22,28,32,21,30,53,186
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SUMBA BARAT DAYA,5318,Swasta,51,22,29,17,19,9,147
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI TIMUR,5319,Negeri,28,12,6,7,10,13,76
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. MANGGARAI TIMUR,5319,Swasta,11,4,4,3,7,9,38
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SABU RAIJUA,5320,Swasta,0,3,1,2,2,1,9
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. SABU RAIJUA,5320,Negeri,2,2,0,2,2,1,9
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. MALAKA,5321,Swasta,15,20,14,5,9,12,75
2016,PROV. NUSA TENGGARA TIMUR,53,KAB. MALAKA,5321,Negeri,35,17,19,17,11,16,115
2016,PROV. NUSA TENGGARA TIMUR,53,KOTA KUPANG,5371,Swasta,2,4,4,0,1,3,14
2016,PROV. NUSA TENGGARA TIMUR,53,KOTA KUPANG,5371,Negeri,8,6,15,10,6,6,51
2016,PROV. KALIMANTAN BARAT,61,KAB. SAMBAS,6101,Swasta,0,0,0,0,0,1,1
2016,PROV. KALIMANTAN BARAT,61,KAB. SAMBAS,6101,Negeri,42,11,13,21,21,17,125
2016,PROV. KALIMANTAN BARAT,61,KAB. MEMPAWAH,6102,Swasta,0,0,0,0,1,1,2
2016,PROV. KALIMANTAN BARAT,61,KAB. MEMPAWAH,6102,Negeri,8,6,6,6,6,6,38
2016,PROV. KALIMANTAN BARAT,61,KAB. SANGGAU,6103,Negeri,37,16,29,14,22,29,147
2016,PROV. KALIMANTAN BARAT,61,KAB. SANGGAU,6103,Swasta,0,0,1,0,0,0,1
2016,PROV. KALIMANTAN BARAT,61,KAB. KETAPANG,6104,Swasta,4,5,1,2,3,0,15
2016,PROV. KALIMANTAN BARAT,61,KAB. KETAPANG,6104,Negeri,39,27,24,29,26,19,164
2016,PROV. KALIMANTAN BARAT,61,KAB. SINTANG,6105,Swasta,0,1,1,1,0,0,3
2016,PROV. KALIMANTAN BARAT,61,KAB. SINTANG,6105,Negeri,25,20,5,20,16,27,113
2016,PROV. KALIMANTAN BARAT,61,KAB. KAPUAS HULU,6106,Swasta,0,0,1,0,0,0,1
2016,PROV. KALIMANTAN BARAT,61,KAB. KAPUAS HULU,6106,Negeri,5,9,12,9,19,17,71
2016,PROV. KALIMANTAN BARAT,61,KAB. BENGKAYANG,6107,Swasta,0,0,0,0,0,0,0
